"","AZIN2_rna","SMG5_rna","HP1BP3_rna","ZBTB40_rna","NUP210L_rna","GPATCH3_rna","SNORA73B_rna","RAB42_rna","RNU11_rna","TSSK3_rna","SLFNL1_rna","FAAH_rna","DIO1_rna","SLC25A24_rna","HIPK1_rna","BNIPL_rna","S100A4_rna","PMVK_rna","IGSF8_rna","LHX4-AS1_rna","MAP10_rna","SNORA14B_rna","FH_rna","ZNF692_rna","COBLL1_rna","MDH1B_rna","NCOA1_rna","LYPD6_rna","PLA2R1_rna","KRTCAP3_rna","C2orf16_rna","DYNC2LI1_rna","EPCAM_rna","C2orf81_rna","LBX2_rna","RNU4ATAC_rna","ITGB5_rna","TFDP2_rna","XXYLT1_rna","ACAA1_rna","SPCS1_rna","NIT2_rna","EAF2_rna","FAM162A_rna","ACAD9_rna","TM4SF18_rna","NDUFB5_rna","HTR3E_rna","PPP1R2_rna","N4BP2_rna","SLAIN2_rna","USP53_rna","ABCA11P_rna","DANCR_rna","ANXA3_rna","CCNA2_rna","SIL1_rna","RNF180_rna","HMGCS1_rna","SREK1_rna","PDE4DIP","RP11.92G12.3","SMAP1","PHF20L1","ELF2","LRG_221","WBP4","RP11.505P4.7","PGM1","PKP4","CCNDBP1","WDR47","SNX7","PTTG1","DUT","SLC25A40","ATP6V1H","ACOT13","PDK1","C5orf28","OXSM","C16orf52","MLH1","LSM3","SPAG1","RP4.791C19.1","RP11.474G23.3","NDST4","ANAPC4","UTP23","MEGF10","LONP2","TIRAP","AUTS2","AGFG1","WDR11","DNAJC13","CTD.2021J15.1","RP11.527D7.1","DCAF10","ZNF669","LINC01023","LCORL","CTC.548K16.1","CCDC88A","SLC35G6","AC025166.1","METTL21B","PCK2","GPR113","MFAP1","ZC3H8","RPL36AP43","WDR43","SIK1","SRSF12","AC090952.5","MIS12","CHMP5","UBE4B"
"ELF2",0.553764574290429,0.445114839440417,0.350304786402718,0.361080178983548,0.429516919093222,0.584279496180378,-0.412197255450134,0.325754464891162,-0.485272970061695,0.349609349241049,0.333769569425474,0.556844191407903,0.272138817875428,-0.482991310793433,-0.532647579580417,0.486115512499369,0.312617805339273,0.457096598788283,0.459993157866174,0.205539040135819,-0.446450208949338,-0.629629472269408,-0.209285850725285,0.391948760144853,-0.411297465640151,-0.44475286364864,-0.682033873259117,-0.621335342324298,-0.592222523816148,0.320716432942952,-0.210610084673162,-0.489139020530719,0.52122193371838,0.538876597683807,0.410436150284683,-0.585087515417473,0.184815205021321,-0.345221526149988,-0.0219871027510795,0.600350475472043,-0.411356975969743,-0.330119924101514,-0.560078908945948,-0.353762683882688,0.48279549094986,-0.364702047896389,-0.323073474834422,0.275160194366574,-0.21544282616992,-0.484470550047502,-0.574592384696276,-0.575362384377237,-0.240333983066835,-0.500957773954594,-0.396618649907269,0.317510824715161,0.64248689396625,-0.643490064472518,-0.364854659355453,-0.482941951375657,0.426347629019236,0.577526880866482,0.670435428588011,0.570419143278276,0.625764645144555,0.567379049518481,0.376909241636703,0.580201986494312,0.473171125960429,0.669903507832543,0.454492029742727,0.597047748334581,0.353447982531176,0.495483626273536,0.420266810840635,0.607574142013948,0.546833312743758,0.529035461994124,0.478512490782808,0.579734778551532,0.684240593506453,0.383731546409339,0.665662491742684,0.615163244424679,0.363197503453715,0.405079861869446,0.542051747543679,0.108958028482596,0.593092454839664,0.532511776917128,0.475178413070698,0.273923910711688,0.249633912445842,0.659790196249058,0.342641924679143,0.321699451350532,0.420395950922346,0.520242131934285,0.0265962105053508,0.168085333294293,0.675635996059952,0.486193470613899,0.597610009935863,0.138925211183428,0.500941139905566,0.359328871368692,0.377039534045875,0.361993705772001,0.143127156737243,0.566690733244348,0.197903932283988,0.22381216349124,0.466304679847032,0.393603546385906,0.22639766517143,0.354345483892565,0.488743620969757,0.560097523729307,0.611588524689857,0.63571800334269
"LRG_221",0.651081850594457,0.230366711914094,0.151770262000063,0.103254689334537,0.191692970575612,0.681043859778467,-0.566378740550082,0.106270892037104,-0.620688447838758,0.0888810153491879,0.0847915639033468,0.636196153413137,0.0285533559380752,-0.540782562331178,-0.662916292779783,0.239749245109784,0.088007765375483,0.540194801676365,0.592860967882931,-0.0634085627818139,-0.218613973313946,-0.664454565442304,0.061640831047268,0.141685730558841,-0.543445810866595,-0.212567760316851,-0.683502087098831,-0.67339790801711,-0.627860044837892,0.0630603683956374,0.02014102421853,-0.248301560112928,0.60310699572988,0.613209161550058,0.167374484323103,-0.611701693729988,-0.0691767581125774,-0.510936132052598,0.233581129626086,0.670310814762222,-0.168973240304972,-0.0597866704585477,-0.665110971708885,-0.0889684048463121,0.609218995115557,-0.48823241660234,-0.066056940352244,0.0159632245746415,0.0518278139433012,-0.560407194045453,-0.634805620729595,-0.618880445743331,-0.00550407185651938,-0.627781480889956,-0.523987942124171,0.0645778457575663,0.65120834600209,-0.652083772020297,-0.106671835201735,-0.58853106839828,0.229754960643829,0.595483622158944,0.687487499726398,0.562218405700439,0.567379049518481,0.594965936743667,0.202834516497491,0.580812560442574,0.292971856896494,0.624270971284578,0.221407589930098,0.555570473359218,0.14337787948265,0.288136773198191,0.256510633698095,0.614124781766307,0.550042578588625,0.5784919591984,0.275389637660481,0.578173465267521,0.683716305921788,0.117516458740174,0.621313361305379,0.619630601744021,0.146982636383798,0.218964981329395,0.58558425836851,-0.0467409151708936,0.607626149286172,0.528056135371014,0.531322451557117,0.060518676139678,0.066771816198377,0.634013429801709,0.165032333730233,0.13964489733607,0.206290532823685,0.552219897229789,-0.199775183416079,-0.0107495856075386,0.640220349468005,0.51275606137988,0.646066961079278,-0.0586889839404253,0.554178268830765,0.166351144580202,0.171922438886163,0.182807505313155,-0.054248087642048,0.666003445668224,-0.0144470098885911,0.0478523474929257,0.266301540809872,0.218506878548184,0.0372200138933798,0.170856883304957,0.496572146689635,0.54572248294342,0.615246667252925,0.635599771367363
"WBP4",0.0765384333874687,0.566906502084391,0.497091441299945,0.604126113740006,0.599828594997161,0.0909605243421489,0.0840373334321454,0.522393485057209,0.0194121296963826,0.604070757376374,0.576809908394631,0.108888403777739,0.54030578279898,-0.113485029018053,-0.0103758195735123,0.639545149316212,0.525438704049554,0.0584006611517556,-0.0261750146687567,0.554661279096692,-0.59007328534227,-0.217823708352741,-0.559728972774021,0.604705027526301,0.0464266186345031,-0.596826064340791,-0.298494971931529,-0.184427770450395,-0.199912028134323,0.586018598501584,-0.491009331569264,-0.631342263622103,0.0887962152307039,0.109616707405232,0.600442186760397,-0.212328413629948,0.519715504036886,0.133493246348723,-0.45056756106113,0.144291511910943,-0.59967915853869,-0.612037541532701,-0.0660171293628706,-0.612917787001949,-0.00499417412488656,0.0521260505124442,-0.585955711245372,0.568569658192049,-0.556139676748261,-0.0828365499021917,-0.149736780837079,-0.17887633036505,-0.51116455980448,-0.00233170775953626,0.0446613576381931,0.576456276907598,0.268528152767838,-0.269191282997684,-0.606408460420912,-0.0310104358614048,0.527304529737961,0.223925742795055,0.266493154198968,0.265911083580334,0.376909241636703,0.202834516497491,0.466639871154836,0.255029127109103,0.519691781771624,0.374391283312054,0.60267600062997,0.335067152387552,0.518377979034899,0.576370225989202,0.467976682645837,0.256863512389169,0.235818449550085,0.148185138706614,0.561593184278951,0.258569489797341,0.302906073907312,0.628596012540159,0.370305520478736,0.26380682379049,0.533281011583286,0.499843114831163,0.164149167162752,0.316676078686429,0.236700746053931,0.242719591079411,0.112878162571719,0.489031832301339,0.425623147456002,0.335675772566703,0.457613139743094,0.456037509353153,0.554887690603976,0.17445540453895,0.402236415900867,0.382683236448772,0.359296964591308,0.168768771790084,0.180175973754907,0.40220773864413,0.129263506305624,0.491488731404295,0.520246433680905,0.468874090387634,0.403650143989737,0.0788014322724694,0.453660385970305,0.402319614321817,0.55082344745999,0.475771080180688,0.426261948888077,0.472920186984249,0.20221117167705,0.272006320081813,0.263624978821017,0.280789313827198
"RP11.505P4.7",0.614732122749039,0.294943124483467,0.212045152928564,0.182410399395372,0.263803354514637,0.644584944094723,-0.513151821928137,0.173482837653496,-0.572784045863778,0.16907365087498,0.161370918091761,0.605569100566765,0.103984337627949,-0.517750798893451,-0.616215287068098,0.314063592706157,0.156984148751949,0.509303937489758,0.546009297814723,0.0207667011988985,-0.287367992634831,-0.647400040837339,-0.02313288940224,0.21813081564273,-0.49728119650925,-0.282729980343264,-0.676635195025895,-0.650902632786634,-0.610896265653666,0.142540411927669,-0.0517581479208597,-0.320817513657688,0.572003079853552,0.584357578240456,0.241340672833706,-0.597693639197778,0.0104048584964118,-0.454645078526395,0.151967696740881,0.642282422219393,-0.242713754312684,-0.143237094340283,-0.626232148002565,-0.170423790034114,0.564216591726155,-0.445263851845441,-0.145310132759173,0.0963638611447993,-0.031717685449505,-0.531552346097587,-0.610139330584779,-0.599551860042696,-0.0784302816382319,-0.58248060799288,-0.479491005604375,0.142575868649612,0.6423902584811,-0.643297172827483,-0.185906544047992,-0.550197378157993,0.288694958828721,0.584318140293373,0.675740250002538,0.55949385167282,0.580201986494312,0.580812560442574,0.255029127109103,0.575175328876879,0.346224380463527,0.632597060573445,0.291766386345245,0.56324958366158,0.207316382261786,0.349871270159267,0.30499512822034,0.606329124693002,0.543886348350981,0.557696698949639,0.335931003139807,0.57323594097482,0.677466612147835,0.19914563274275,0.629268347534509,0.612430724563254,0.212796931427534,0.274750008946171,0.566563469641565,0.00208386058912995,0.597410558254604,0.524488132446686,0.508891317787276,0.126270776695789,0.122973410630193,0.636077588041713,0.218680020178211,0.194912050713358,0.270893023565168,0.537102890868228,-0.127552288344371,0.0449275663450176,0.645221756714054,0.49969205709246,0.624948537693986,0.00327381018137224,0.532436145734859,0.22476240045262,0.234053979314438,0.236778438306779,0.00759879652358228,0.628893647588264,0.0516805581206256,0.102086374996571,0.325958634114615,0.270872084918218,0.0956614549567205,0.226276954220242,0.489481897302855,0.545071426809366,0.608339386098171,0.629675176692659
"PGM1",0.167010357591602,0.629233257450745,0.545094884132208,0.651719218436032,0.658885564239488,0.186207980690853,0.0137939603819217,0.565795807575512,-0.0616486403459476,0.64975833246369,0.620425294852158,0.199206867673251,0.574427766934184,-0.191433211910951,-0.0986984858352822,0.707193010432868,0.566594834257476,0.133177590096337,0.0508228681532659,0.577417871272707,-0.652145526699101,-0.317999955661004,-0.583004126852751,0.657417165631881,-0.0228936424852395,-0.658477288651689,-0.405722630515476,-0.283912240438388,-0.294238929903458,0.627274909953929,-0.515917974029824,-0.699661399772566,0.173606829948725,0.196933639298387,0.656314952627441,-0.305213971291104,0.539746143509334,0.0733653287128758,-0.444955285222872,0.241113394899341,-0.655720676403978,-0.654321751731257,-0.157755009567302,-0.659113765312215,0.0753582541338378,-0.00956639559540082,-0.627605100911826,0.602612541166836,-0.58051205824747,-0.161660965932629,-0.242165189234573,-0.270833406105412,-0.540599336383812,-0.0855523764033539,-0.0221827009905979,0.617376426738827,0.369798693699708,-0.370614930996739,-0.654582013255856,-0.110646691900379,0.587326325597412,0.315316055014826,0.372451122813527,0.355256431789387,0.473171125960429,0.292971856896494,0.519691781771624,0.346224380463527,0.587653098964556,0.478041666210694,0.66582574069086,0.427416324866039,0.566466074247039,0.646874580213268,0.528207944022796,0.352570805673791,0.321862311581051,0.233073040813592,0.629580539339751,0.349614268772518,0.41040980664896,0.679450922370108,0.473334999562907,0.360632763964111,0.582683146195613,0.556894613338105,0.25087228473799,0.328273793077428,0.330415603091457,0.326241006209221,0.189540176172128,0.524505097940411,0.458363101334321,0.438441404979485,0.505154831577457,0.500130573759626,0.613352894923312,0.257341381654764,0.398384300595259,0.40275143615551,0.46421064409497,0.246112178085553,0.275804294127473,0.417027410562875,0.209870768890289,0.541107379743085,0.572217460455965,0.519400805972319,0.41913859212288,0.171375384044326,0.477225192405076,0.431246796928664,0.617003138350902,0.531410094864634,0.455126462041546,0.522092406736891,0.279290642009682,0.359510658147006,0.359860473243595,0.380682558870567
"PKP4",0.624039741113818,0.440219375231396,0.340265439660126,0.339589066134615,0.418381550446251,0.657187736896879,-0.481633429470712,0.30911433686187,-0.557360329867535,0.326476698555927,0.311671894363811,0.623632746233388,0.245619002633532,-0.538609539273555,-0.607924318411365,0.478289033837793,0.29372018756098,0.515684352347334,0.529269421406516,0.167705825934652,-0.438932860499032,-0.693645712764655,-0.171375515190432,0.3748228883445,-0.476036266854933,-0.436171449463519,-0.743782101951105,-0.688215953378513,-0.653039199148096,0.295624673630482,-0.181236504569504,-0.482743291431541,0.585332206123709,0.602994903710209,0.396484511537672,-0.643370894746239,0.148248556247426,-0.411040615745128,0.0295780731962187,0.669090563904031,-0.397630327126295,-0.303219186944328,-0.632539277184194,-0.330152299525615,0.552775697846194,-0.423437716841442,-0.298328040603823,0.245641682850032,-0.178853140697867,-0.544023801794873,-0.638969887814999,-0.636311330748082,-0.212783484418355,-0.572657968493844,-0.459033826292002,0.293119856488407,0.702192232895836,-0.703259008783713,-0.343628700682808,-0.548570195281604,0.423565407925104,0.63331528535094,0.734403900244473,0.620086816862475,0.669903507832543,0.624270971284578,0.374391283312054,0.632597060573445,0.478041666210694,0.720690575293492,0.446599536286255,0.642142245970158,0.341274889729404,0.496676296349142,0.423816603650444,0.663679564670491,0.596766859773688,0.58705527813852,0.479061325774701,0.631632717342146,0.745770150493043,0.362523205626261,0.716336405114527,0.671515843891743,0.350615258324982,0.402577020626837,0.600002952549549,0.0861518828684475,0.649565888474675,0.579549249118871,0.529747702319989,0.253888173011657,0.233809329310024,0.713826332046086,0.33629640140205,0.312536042898578,0.413408358948859,0.573807715991943,-0.018436524830676,0.145758257066524,0.72908008268687,0.535557230674654,0.661597901345911,0.110036686554407,0.557222202212725,0.351266697081628,0.368029411031602,0.357061149724792,0.11466722608305,0.638548423002081,0.171240872456322,0.207107588117838,0.466407414412621,0.392375370212514,0.207156642926483,0.34782251669963,0.534412006041516,0.607541759357065,0.667449553480526,0.692961507375828
"CCNDBP1",0.0494092553625023,0.733457130056863,0.647150700480141,0.792994233488106,0.78021692570389,0.0661396154510565,0.156785144327996,0.684350198747594,0.0754184632674395,0.794071099645827,0.758242079476253,0.0935065481973218,0.714326947803145,-0.107238778324299,0.0392898404067971,0.829047505681938,0.689850645693931,0.0342269659547172,-0.0821611761206376,0.740726220831922,-0.765123964326957,-0.235726893508139,-0.747306077824221,0.790686520634498,0.105066485029965,-0.774564092405466,-0.341197531575029,-0.190717875738608,-0.214899044257258,0.772194728803063,-0.652841537763819,-0.817483532711381,0.0695061482593262,0.0963120892701668,0.782976879338395,-0.232660106835109,0.694838965400322,0.217942007481893,-0.616284312572647,0.137731878208255,-0.781836924682883,-0.806965851592738,-0.0343320513389565,-0.805797994114372,-0.0553779415627269,0.108207111607414,-0.771871513473375,0.752821111459202,-0.741760256164223,-0.0650189433829682,-0.147795366504712,-0.187717838359501,-0.677521275617681,0.047147069177894,0.101168044943795,0.759390703626817,0.304036672986537,-0.30484613010719,-0.795747863801335,0.00596913369717897,0.680981665851187,0.249339627543892,0.298434316382997,0.307687253805915,0.454492029742727,0.221407589930098,0.60267600062997,0.291766386345245,0.66582574069086,0.446599536286255,0.781615483573081,0.399941531327549,0.676054829587008,0.741385764989163,0.600153472051489,0.291533460774342,0.268749544377266,0.150244038890806,0.722806971616455,0.296673197996618,0.347030868987116,0.824307530780485,0.441417244928902,0.300301815986566,0.695532365162294,0.645422858340398,0.170849683592583,0.423750629913791,0.265311486040369,0.279662099859798,0.107190953127685,0.643763789373621,0.559163908521298,0.394471174330953,0.593728977805766,0.593670893280735,0.719443232401506,0.187188989251774,0.54947692075956,0.508416177535458,0.425303432421639,0.182804944245016,0.187265903701225,0.538148143792918,0.127093880565658,0.63855291226391,0.676248633419861,0.60724197078515,0.539705825075943,0.0512165549777947,0.602849648278165,0.529770314502219,0.709250276770424,0.613532581906057,0.562376105895276,0.613564717457017,0.228455028079393,0.31709153952196,0.300411467779936,0.321547863015235
"WDR47",0.554677848621261,0.394080139534851,0.304922869957495,0.304904564229112,0.374863307537031,0.58419780696217,-0.427321227669123,0.277392679606911,-0.494932220521454,0.293258083775641,0.279960369417947,0.554492397683414,0.221094687640083,-0.479001261357897,-0.540004378441542,0.428288224071012,0.263736431920776,0.45833975893408,0.46994555828293,0.151971661498197,-0.393063543164742,-0.61726948971199,-0.155258592596172,0.336201788968068,-0.422554585823267,-0.390647651183787,-0.662238746802471,-0.61226514424272,-0.581106015313242,0.265757613937809,-0.163643010323029,-0.432199782362371,0.520365183861321,0.536166184240666,0.35541807332114,-0.57258635846842,0.134499889223576,-0.364352787133936,0.0238189367350918,0.595059897837096,-0.356431614930019,-0.272644514093171,-0.562169737782885,-0.296570831110284,0.490938685699226,-0.375806444983294,-0.268158355754262,0.221268631921251,-0.161880559449543,-0.483643340041056,-0.568336862553041,-0.5661341430713,-0.191772171181576,-0.508637640689639,-0.407462916523701,0.263480844332807,0.625136274038333,-0.626087374498731,-0.3085049176843,-0.487399352615426,0.379072875127713,0.563718247034201,0.653735049029113,0.55219741551412,0.597047748334581,0.555570473359218,0.335067152387552,0.56324958366158,0.427416324866039,0.642142245970158,0.399941531327549,0.572162986280063,0.30593527850799,0.444275702880815,0.37897314569716,0.590866510841367,0.531321279512955,0.522218756274671,0.428549978723734,0.562412335761608,0.664028500662995,0.325407427123748,0.63825271394971,0.597864341763691,0.314312329177415,0.360281917275596,0.533805527382589,0.0782418375561536,0.57822126925165,0.516066447138995,0.471127027971057,0.228160211224037,0.209981484442231,0.635834869747476,0.30118281419535,0.280070698757175,0.370201654965187,0.510595451278432,-0.0141862029476719,0.13154237647492,0.649511525134894,0.476591084227561,0.588600312021505,0.0999213364085953,0.495618568094184,0.314663509887272,0.329708351242502,0.31968698365634,0.104041950891396,0.567576524475359,0.154561824670912,0.186138649425926,0.417252388047301,0.351089997070082,0.186312503161299,0.311503405947871,0.47575589486896,0.541088279039987,0.594251743075134,0.61700442255991
"SNX7",-0.0148710901917998,0.632356827940089,0.562602753011429,0.696872062795009,0.677496224800026,-0.00268097026683357,0.190840373489835,0.599845330439339,0.123289351595639,0.699130791670696,0.667592692540389,0.02574619512824,0.633568892081827,-0.0466031791216597,0.0949330384608377,0.716637362916626,0.606395219241681,-0.0183650501978276,-0.126777886764533,0.665394522138533,-0.661620755493367,-0.149846681606323,-0.671094433337257,0.69134184451207,0.142708148995369,-0.670574471615543,-0.24205223966307,-0.10895477823486,-0.134607236713407,0.681983366319189,-0.58321557212603,-0.705565626099472,0.00736443795112398,0.0303232569702776,0.682153086447619,-0.151885614715521,0.625050761778475,0.240290905639478,-0.569959143666048,0.062046730206125,-0.680993323969117,-0.713245145088931,0.0295667999263087,-0.709566389060391,-0.104404964941242,0.140512486115605,-0.681424563798963,0.668988683770899,-0.665268222585799,-0.00722937192781434,-0.0742193646101225,-0.111212715707234,-0.602875437011321,0.0987533633765533,0.137476910374166,0.670443402360344,0.21187838437567,-0.212520095328635,-0.69901534527141,0.0585328016262743,0.585679611673082,0.168206215254369,0.20360867000146,0.223176210126939,0.353447982531176,0.14337787948265,0.518377979034899,0.207316382261786,0.566466074247039,0.341274889729404,0.676054829587008,0.30593527850799,0.589102472180377,0.63419398995584,0.511277944178648,0.204096746565098,0.189600834587192,0.0814921216280723,0.61880110387877,0.211924826639477,0.247227804411609,0.723468826445408,0.336927186880195,0.211407635707072,0.606122426038269,0.554988037003491,0.0992013688509654,0.381601695903185,0.181332140928991,0.201307203695986,0.0474160025321374,0.567837777668563,0.491931104798309,0.293970526731307,0.513828319995498,0.516072208487171,0.622053663657778,0.116769411972422,0.507406328075319,0.453746963850962,0.320867242499439,0.116433609203149,0.108351946005779,0.484559893788746,0.0630740484839387,0.553627457671628,0.586693972295603,0.524255156771617,0.485545541363605,-0.0146108421493351,0.538179939131563,0.467465116113071,0.60754983386323,0.526629265657156,0.497463930288146,0.530966554944001,0.158551136720155,0.233042903912137,0.211901697075068,0.228884523346521
"PTTG1",0.140379598004953,0.699023550824354,0.609211224170256,0.734362880370413,0.735755736951468,0.15995113052695,0.0590615857872414,0.636270802871439,-0.0227057474966196,0.733229732301496,0.700134307721425,0.178188708292782,0.652050619528131,-0.17663806160687,-0.0616709696274009,0.787096525645885,0.638578719360458,0.11033365927233,0.0125058335031011,0.662495006070296,-0.726018710975512,-0.311323436621425,-0.668722086485787,0.737910926488059,0.0155214682640699,-0.733692961594221,-0.409775981583065,-0.271815199197582,-0.287062141853236,0.709598902785445,-0.589138858173774,-0.777863905476125,0.151564593949037,0.177359093771248,0.734689335952857,-0.300798780267477,0.620030844684879,0.122665897299198,-0.524653843961888,0.223306367816054,-0.733890123452144,-0.740654080299912,-0.128764552489267,-0.743878277105396,0.0391979945817046,0.0264742569777555,-0.709745608550334,0.685114917087533,-0.665132683862908,-0.141227309071463,-0.22722189421888,-0.261092069057046,-0.615286436018725,-0.0493876513938868,0.0148418613172194,0.69820902069054,0.371332731146092,-0.372195366778312,-0.737361867215709,-0.0809727188211667,0.651341086536039,0.313545747353183,0.371576836373163,0.361581407082663,0.495483626273536,0.288136773198191,0.576370225989202,0.349871270159267,0.646874580213268,0.496676296349142,0.741385764989163,0.444275702880815,0.63419398995584,0.714694103605366,0.581961164700549,0.35454969008491,0.324479610480404,0.221176824565356,0.695972985820039,0.353934132766135,0.415097975911373,0.764855890649263,0.49154208529663,0.363310319209907,0.652388275875351,0.617507207143409,0.240906162429704,0.377460237816648,0.329813756891987,0.33114952363745,0.175206101869418,0.592745269061009,0.516935186370813,0.450828460039924,0.562706993021919,0.558927865932995,0.682779656893393,0.250827785186654,0.46902496224968,0.459530652352397,0.479702875356841,0.241059046426748,0.264672708219418,0.479459391179507,0.196611928143413,0.603553679929616,0.638559620177907,0.577571709426568,0.481523980263298,0.144208968389583,0.544634454201681,0.48749958104122,0.682343749953617,0.588517050450337,0.515510785749186,0.581551980558588,0.280085905485912,0.367689309373451,0.36276628039361,0.384923445336195
"DUT",0.141483063724315,0.566848992848801,0.49177901076811,0.589163376424047,0.594314513739379,0.158428691505555,0.0211143027052594,0.511234568380382,-0.0464428838057976,0.587604519674494,0.561078557102575,0.170893038835283,0.520240380512572,-0.165297473450105,-0.0793836873787642,0.637370850164471,0.512236494432721,0.112502178057299,0.0370532406080618,0.524348855405333,-0.587795886097529,-0.27814018131449,-0.529385489237465,0.593743826429468,-0.0124888508653408,-0.593627066091374,-0.357364429823345,-0.247106321193948,-0.257159020455635,0.567617603278565,-0.46794610471845,-0.630413997371771,0.148191660322282,0.169182023411496,0.592354187177984,-0.26735271890545,0.490290036223878,0.0742682157214847,-0.406869008731072,0.208359401788397,-0.591791214324847,-0.592183253776851,-0.132880507283389,-0.596083169904382,0.0590439720579858,-0.00124818512510397,-0.567871336487485,0.545979124795104,-0.526977425405146,-0.138012856842334,-0.20985258814364,-0.236080241442639,-0.489927953245984,-0.0680019369144381,-0.0121402718197268,0.558622319578119,0.325293139011339,-0.326019685365687,-0.591706325509947,-0.0913447575923059,0.528872889720266,0.276756056489972,0.327145778569803,0.313464689525579,0.420266810840635,0.256510633698095,0.467976682645837,0.30499512822034,0.528207944022796,0.423816603650444,0.600153472051489,0.37897314569716,0.511277944178648,0.581961164700549,0.474879843473056,0.310241199369304,0.28338061264203,0.202467441086233,0.56647925504896,0.308107925148134,0.361609736812243,0.614083194971561,0.419595340135798,0.317465033560258,0.525922663903941,0.501452937110248,0.218493253685658,0.298265536660857,0.29025801992201,0.287683840583131,0.163725412601984,0.474503332315247,0.41445563788123,0.387773895761947,0.45537479653975,0.45120668095037,0.552820718814715,0.224864258424293,0.364142019496937,0.365226573400732,0.41103735596512,0.215285853251214,0.240172628488463,0.378895507699295,0.181806031545548,0.487942959706735,0.516057145174537,0.468017423297368,0.380741612335456,0.145212758027573,0.432787509118408,0.390164446567848,0.555216984461754,0.478360150044003,0.411971175137995,0.470638847491462,0.245605631756429,0.317571619490684,0.316831664247429,0.335395834525071
"SLC25A40",0.654670158734351,0.296141892323566,0.209873893611961,0.174562372288475,0.26173223439187,0.686099761086029,-0.551502325338626,0.167786324341054,-0.613070735610479,0.160304774845348,0.152992740350634,0.643777129391841,0.0928725723322659,-0.549727238751592,-0.658497592356077,0.314124172424351,0.150042972041917,0.54256227998163,0.584672666615722,0.0034110112653247,-0.28725774944626,-0.68481137585019,-0.00576920958721283,0.212734548963208,-0.533259377238778,-0.282070058026544,-0.713335989861445,-0.689687787371404,-0.646388893398887,0.132547415810958,-0.0387032415532419,-0.32162329609215,0.608569532449699,0.621073378051343,0.237694646769794,-0.631852142636488,-0.00648373513010325,-0.490623313349014,0.177747497346158,0.681831029405078,-0.239188579248686,-0.132410752034145,-0.667322303867726,-0.161448579526384,0.603422033881462,-0.477836231048375,-0.135510894925955,0.0837672531026867,-0.0150695674575972,-0.565522068757123,-0.647279575101199,-0.634972316846982,-0.0665378509656154,-0.622701467505759,-0.514178534518911,0.132909306488964,0.677737067362526,-0.678684260538295,-0.178223075204087,-0.58721300695126,0.290803190881937,0.61715830939754,0.713463379566529,0.589194007855427,0.607574142013948,0.614124781766307,0.256863512389169,0.606329124693002,0.352570805673791,0.663679564670491,0.291533460774342,0.590866510841367,0.204096746565098,0.35454969008491,0.310241199369304,0.639576195334314,0.573526242178983,0.591261186593616,0.340145603867352,0.60413560615484,0.714075477460231,0.19162639558986,0.660258978901106,0.645864698035891,0.20945154701572,0.276823856802986,0.600200542185645,-0.00850126000814998,0.630723717777203,0.552552111992296,0.540275361389907,0.118438146307157,0.117060995029439,0.668712617484474,0.218305368391302,0.192946357537063,0.270835055504831,0.568352500346358,-0.150005362995282,0.0350702694272755,0.677689131078627,0.528546006404309,0.662082071399667,-0.0101268782852827,0.564894024721296,0.223660829712556,0.232620922307301,0.237274422717733,-0.00555153089587357,0.669734798883938,0.0398857024521515,0.0955184026945953,0.329848169648224,0.273493216470182,0.0878377744463885,0.225909290804656,0.516496378968895,0.573567231687753,0.641496454807974,0.663726851987512
