ID	adj.P.Val	P.Value	t	B	logFC	FC	Gene.symbol	Gene.title
10023844929	6,09E-06	2,38E-06	-4,8396207	3,8500407	-0,103	-1,07400447162012	ZNF66	zinc finger protein 66
10025904617	6,47E-07	2,28E-07	-5,3346481	6,1128968	-0,11	-1,07922823650443	ZNF91	zinc finger protein 91
10023838129	5,64E-17	7,32E-18	-9,3595345	29,8051154	-0,111	-1,07997655983288	ZNF33B	zinc finger protein 33B
10025905107	2,6E-15	4,06E-16	-8,7662296	25,8449812	-0,112	-1,08072540203935	ZNF643	zinc finger protein 643
10025911862	7,22E-26	2,68E-27	-12,3659192	51,2990778	-0,114	-1,08222464452571	ZMAT2	zinc finger, matrin type 2
10025908592	5,39E-26	1,96E-27	-12,4080154	51,6115625	-0,114	-1,08222464452571	ZNHIT3	zinc finger, HIT type 3
10025918352	4,96E-26	1,78E-27	-12,4209281	51,707457	-0,115	-1,08297504552592	ZNF774	zinc finger protein 774
10023827332	5,83E-24	3,05E-25	-11,7304393	46,6098153	-0,116	-1,08372596684478	ZFYVE20	zinc finger, FYVE domain containing 20
10025913377	1,35E-14	2,27E-15	-8,5057229	24,1466525	-0,117	-1,08447740884306	ZNF75	zinc finger protein 75 (D8C6)
10023843554	2,04E-07	6,84E-08	-5,5758931	7,2779878	-0,12	-1,08673486252606	ZNF708	zinc finger protein 708
10025905808	2,44E-17	3,05E-18	-9,4867747	30,6698324	-0,121	-1,08748839085488	ZC3H8	zinc finger CCCH-type containing 8
10025928129	2,02E-08	6,19E-09	-6,0372846	9,6139019	-0,121	-1,08748839085488	ZNF252	zinc finger protein 252
10025907094	1,82E-24	8,8E-26	-11,8982289	47,84247	-0,124	-1,08975211221333	ZFP64	zinc finger protein 64 homolog (mouse)
10025903966	5,22E-13	1,03E-13	-7,9140941	20,3919121	-0,125	-1,09050773266526	MAZ	MYC-associated zinc finger protein (purine-binding transcription factor)
10025911428	1,87E-19	1,83E-20	-10,2167266	35,7236565	-0,125	-1,09050773266526	ZNF553	zinc finger protein 553
10025918816	2,29E-16	3,2E-17	-9,1438191	28,351189	-0,126	-1,09126387705494	ZNF138	zinc finger protein 138
10025905313	2,48E-14	4,27E-15	-8,4093336	23,5249866	-0,127	-1,09202054574565	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)
10025911133	1,75E-11	3,99E-12	-7,32323	16,7989158	-0,127	-1,09202054574565	ZMYND11	zinc finger, MYND domain containing 11
10025905010	5,44E-14	9,73E-15	-8,2826478	22,7136507	-0,127	-1,09202054574565	ZNF226	zinc finger protein 226
10025905090	5,57E-19	5,78E-20	-10,0545865	34,5882082	-0,127	-1,09202054574565	ZNF334	zinc finger protein 334
10025904791	4,04E-22	2,78E-23	-11,1170175	42,1427937	-0,128	-1,09277773910095	ZNF512	zinc finger protein 512
10025926746	3,18E-16	4,51E-17	-9,0930028	28,0109674	-0,131	-1,09505247079357	ZNF749	zinc finger protein 749
10025906225	3,15E-33	1,98E-35	-14,8345813	69,855748	-0,134	-1,09733193757924	ZCCHC17	zinc finger, CCHC domain containing 17
10025932766	7,07E-13	1,41E-13	-7,8642149	20,0822777	-0,134	-1,09733193757924	ZNF204	zinc finger protein 204
10025913141	1,72E-14	2,91E-15	-8,4677256	23,9011442	-0,135	-1,09809281378705	ZNF658	zinc finger protein 658
10025912054	6,11E-21	4,94E-22	-10,7209123	39,2962071	-0,14	-1,10190511587661	ZDHHC3	zinc finger, DHHC-type containing 3
10025905218	5,82E-16	8,44E-17	-9,0002871	27,392532	-0,142	-1,10343374004196	ZNF441	zinc finger protein 441
10025912452	2,91E-20	2,59E-21	-10,4907349	37,6577056	-0,145	-1,10573065332027	ZNF25	zinc finger protein 25
10025910236	1,18E-20	9,95E-22	-10,6239462	38,6044844	-0,147	-1,10726458448429	ZSCAN1	zinc finger and SCAN domain containing 1
10023812288	3,93E-19	4,03E-20	-10,1056337	34,9449373	-0,148	-1,10803234786493	ZNF706	zinc finger protein 706
10023826441	1,54E-22	1E-23	-11,2563402	43,1514829	-0,15	-1,10956947206785	ZNF239	zinc finger protein 239
10025912544	8,68E-16	1,28E-16	-8,9381025	26,9794438	-0,151	-1,11033883362864	ZNF533	zinc finger protein 533
10025906645	1,07E-22	6,79E-24	-11,3097196	43,5389086	-0,153	-1,11187915751711	ZNF675	zinc finger protein 675
10023824787	1,97E-21	1,49E-22	-10,8867687	40,4841499	-0,156	-1,11419365081933	ZMIZ2	zinc finger, MIZ-type containing 2
10025911497	2,61E-25	1,07E-26	-12,1806391	49,9262817	-0,159	-1,11651296198257	JAZF1	JAZF zinc finger 1
10025913282	4,17E-24	2,13E-25	-11,778798	46,9646429	-0,16	-1,11728713807222	SLC39A9	solute carrier family 39 (zinc transporter), member 9
10023809344	4,5E-14	7,98E-15	-8,3131902	22,9086503	-0,162	-1,11883710103571	ZNF365	zinc finger protein 365
10025902724	2,27E-24	1,12E-25	-11,8661751	47,6066644	-0,163	-1,11961288865424	ZNF179	zinc finger protein 179
10023816345	1,59E-22	1,04E-23	-11,2518733	43,1190857	-0,165	-1,12116607802851	ZDHHC8	zinc finger, DHHC-type containing 8
10025911128	7,37E-27	2,26E-28	-12,6953077	53,7494715	-0,167	-1,12272142207361	SLC30A9	solute carrier family 30 (zinc transporter), member 9
10023820937	1,32E-13	2,45E-14	-8,1397047	21,8062178	-0,167	-1,12272142207361	ZFPM2	zinc finger protein, multitype 2
10025912317	1,39E-19	1,34E-20	-10,2603459	36,0302838	-0,168	-1,12349990303165	ZNF233	zinc finger protein 233
10023836094	1,12E-16	1,5E-17	-9,2544736	29,0950702	-0,171	-1,12583858613676	ZMAT4	zinc finger, matrin type 4
10023833097	1,8E-23	1,02E-24	-11,5670005	45,4133276	-0,172	-1,12661922849728	ZNF711	zinc finger protein 711
10025913231	7,43E-25	3,3E-26	-12,0300503	48,8137728	-0,176	-1,12974721457012	ZDHHC23	zinc finger, DHHC-type containing 23
10025910453	1,01E-22	6,37E-24	-11,3184289	43,6021696	-0,184	-1,13602926478669	ZNF215	zinc finger protein 215
10025908144	1,72E-14	2,93E-15	-8,4671739	23,8975836	-0,185	-1,13681697323601	ZDHHC21	zinc finger, DHHC-type containing 21
10023826938	4,05E-16	5,79E-17	-9,0561968	27,7651034	-0,189	-1,13997327269346	ZNF804A	zinc finger protein 804A
10025903912	1,45E-30	1,85E-32	-13,9372731	63,0729401	-0,19	-1,14076371586842	BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)
10025932238	1,96E-14	3,34E-15	-8,4470276	23,7676524	-0,201	-1,14949484803468	LOC441666///LOC283027	similar to zinc finger protein 91///hypothetical protein LOC283027
10023827587	5,26E-24	2,74E-25	-11,7453126	46,7189079	-0,225	-1,16877724856125	ZNF697	zinc finger protein 697
10023805660	2,13E-29	3,77E-31	-13,5410893	60,0874897	-0,259	-1,19664896323071	SLC39A10	solute carrier family 39 (zinc transporter), member 10
10033668855	2,66E-31	2,79E-33	-14,1857485	64,9489502	-0,263	-1,19997138237322	SLC30A3	solute carrier family 30 (zinc transporter), member 3
10023805548	6,28E-21	5,09E-22	-10,7169351	39,267794	-0,293	-1,22518533190468	ZNF238	zinc finger protein 238
10025905312	2,01E-33	1,15E-35	-14,9059954	70,3962131	-0,392	-1,31221125459196	ZCCHC12	zinc finger, CCHC domain containing 12
